opearator,operatorcode,flightNo,source,depttime,dest,arrivaltime,days,stop
Jet, JTA,9W  354,DELHI,1945,MUMBAI  (BOMBAY),2200,1234567,0
Jet, JTA,9W  356,DELHI,1915,MUMBAI  (BOMBAY),2120,7,0
Jet, JTA,9W  356,DELHI,1915,MUMBAI  (BOMBAY),2120,123456,0
Jet, JTA,9W  334,DELHI,1815,MUMBAI  (BOMBAY),2020,123457,0
Jet, JTA,9W  362,DELHI,1745,MUMBAI  (BOMBAY),2000,1234567,0
Jet, JTA,9W  373,DELHI,1615,MUMBAI  (BOMBAY),1825,1234567,0
Jet, JTA,9W  308,DELHI,1525,MUMBAI  (BOMBAY),1730,1234567,0
Jet, JTA,9W  352,DELHI,1400,MUMBAI  (BOMBAY),1605,1234567,0
Jet, JTA,9W  340,DELHI,1240,MUMBAI  (BOMBAY),1445,1234567,0
Jet, JTA,9W  316,DELHI,1130,MUMBAI  (BOMBAY),1340,1234567,0
Jet, JTA,9W  358,DELHI,1030,MUMBAI  (BOMBAY),1240,1234567,0
Jet, JTA,9W  302,DELHI,945,MUMBAI  (BOMBAY),1200,1234567,0
Jet, JTA,9W  336,DELHI,810,MUMBAI  (BOMBAY),1015,6,0
Jet, JTA,9W  336,DELHI,800,MUMBAI  (BOMBAY),1005,123457,0
Jet, JTA,9W  332,DELHI,705,MUMBAI  (BOMBAY),910,1234567,0
Jet, JTA,9W  815,DELHI,1435,MANGALORE,1900,2,1
Jet, JTA,9W  815,DELHI,1145,MANGALORE,1605,134567,1
Jet, JTA,9W  2635,DELHI,1800,LUCKNOW,1920,1234567,0
Jet, JTA,9W  2637,DELHI,1630,LUCKNOW,1730,134567,0
Jet, JTA,9W  366,DELHI,1455,LUCKNOW,1600,1234567,0
Jet, JTA,9W  644,DELHI,855,LUCKNOW,1020,1234567,0
Jet, JTA,9W  2457,DELHI,530,LUCKNOW,700,1234567,0
Jet, JTA,9W  2366,DELHI,615,LEH,745,1234567,0
Jet, JTA,9W  2368,DELHI,540,LEH,705,1234567,0
Jet, JTA,9W  903,DELHI,730,KOLKATA,945,134567,0
Jet, JTA,9W  903,DELHI,710,KOLKATA,915,2,0
Jet, JTA,9W  2423,DELHI,1050,KHAJURAHO,1330,1234567,1
Jet, JTA,9W  2553,DELHI,905,JODHPUR,1055,1234567,0
Jet, JTA,9W  607,DELHI,1005,JAMMU,1125,1234567,0
Jet, JTA,9W  2255,DELHI,2130,JAIPUR,2230,6,0
Jet, JTA,9W  2255,DELHI,2110,JAIPUR,2210,123457,0
Jet, JTA,9W  2253,DELHI,1840,JAIPUR,1925,1234567,0
Jet, JTA,9W  2623,DELHI,1500,JAIPUR,1600,1234567,0
Jet, JTA,9W  2261,DELHI,1225,JAIPUR,1335,1234567,0
Jet, JTA,9W  2257,DELHI,920,JAIPUR,1030,1234567,0
Jet, JTA,9W  2249,DELHI,545,JAIPUR,655,1234567,0
Jet, JTA,9W  793,DELHI,1800,INDORE,1925,123457,0
Jet, JTA,9W  2793,DELHI,1745,INDORE,1955,6,0
Jet, JTA,9W  791,DELHI,1025,INDORE,1150,1234567,0
Jet, JTA,9W  643,DELHI,2045,HYDERABAD,2305,1234567,0
Jet, JTA,9W  649,DELHI,1745,HYDERABAD,2000,1234567,0
Jet, JTA,9W  641,DELHI,1010,HYDERABAD,1225,1234567,0
Jet, JTA,9W  2549,DELHI,1300,GORAKHPUR,1500,1234567,0
Jet, JTA,9W  2825,DELHI,1655,DEHRADUN,1805,1234567,0
Jet, JTA,9W  2857,DELHI,1355,DEHRADUN,1500,1234567,0
Jet, JTA,9W  2743,DELHI,1205,DEHRADUN,1310,1234567,0
Jet, JTA,9W  2829,DELHI,910,DEHRADUN,1015,1234567,0
Jet, JTA,9W  2831,DELHI,605,DEHRADUN,715,1234567,0
Jet, JTA,9W  912,DELHI,1530,COCHIN,1850,1234567,0
Jet, JTA,9W  739,DELHI,2035,CHENNAI(MADRAS),2325,1234567,0
Jet, JTA,9W  832,DELHI,1600,CHENNAI(MADRAS),1850,1234567,0
Jet, JTA,9W  854,DELHI,1455,CHENNAI(MADRAS),1740,1234567,0
Jet, JTA,9W  735,DELHI,835,CHENNAI(MADRAS),1120,6,0
Jet, JTA,9W  735,DELHI,820,CHENNAI(MADRAS),1105,123457,0
Jet, JTA,9W  821,DELHI,650,CHENNAI(MADRAS),940,1234567,0
Jet, JTA,9W  2659,DELHI,1755,CHANDIGARH,1905,123457,0
Jet, JTA,9W  2657,DELHI,1525,CHANDIGARH,1645,1234567,0
Jet, JTA,9W  2651,DELHI,915,CHANDIGARH,1035,1234567,0
Jet, JTA,9W  2653,DELHI,600,CHANDIGARH,715,1234567,0
Jet, JTA,9W  340,DELHI,1240,BHUJ,1645,1234567,1
Jet, JTA,9W  783,DELHI,1705,BHOPAL,1820,1234567,0
Jet, JTA,9W  681,DELHI,1050,BHOPAL,1205,1234567,0
Jet, JTA,9W  827,DELHI,2135,BANGALORE,20,1234567,0
Jet, JTA,9W  834,DELHI,2045,BANGALORE,2330,1234567,0
Jet, JTA,9W  811,DELHI,1820,BANGALORE,2105,123457,0
Jet, JTA,9W  819,DELHI,1610,BANGALORE,1855,1234567,0
Jet, JTA,9W  815,DELHI,1435,BANGALORE,1720,2,0
Jet, JTA,9W  823,DELHI,1420,BANGALORE,1710,1234567,0
Jet, JTA,9W  815,DELHI,1145,BANGALORE,1430,134567,0
Jet, JTA,9W  837,DELHI,935,BANGALORE,1220,134567,0
Jet, JTA,9W  817,DELHI,805,BANGALORE,1050,1234567,0
Jet, JTA,9W  807,DELHI,710,BANGALORE,950,1234567,0
Jet, JTA,9W  711,DELHI,1020,BAGDOGRA,1220,2,0
Jet, JTA,9W  740,DELHI,1645,AMRITSAR,1755,1234567,0
Jet, JTA,9W  2791,DELHI,1240,AMRITSAR,1350,1234567,0
Jet, JTA,9W  390,DELHI,855,AMRITSAR,1005,1234567,0
Jet, JTA,9W  702,DEHRADUN,1445,MUMBAI  (BOMBAY),1705,1234567,0
Jet, JTA,9W  2826,DEHRADUN,1830,DELHI,1935,1234567,0
Jet, JTA,9W  2846,DEHRADUN,1530,DELHI,1640,1234567,0
Jet, JTA,9W  2828,DEHRADUN,1335,DELHI,1435,1234567,0
Jet, JTA,9W  2830,DEHRADUN,1040,DELHI,1135,1234567,0
Jet, JTA,9W  2832,DEHRADUN,740,DELHI,845,1234567,0
Jet, JTA,9W  424,COIMBATORE,2030,MUMBAI  (BOMBAY),2225,1234567,0
Jet, JTA,9W  443,COIMBATORE,1305,MUMBAI  (BOMBAY),1455,1234567,0
Jet, JTA,9W  2350,COIMBATORE,1840,CHENNAI(MADRAS),1955,1234567,0
Jet, JTA,9W  2766,COIMBATORE,1505,CHENNAI(MADRAS),1625,1234567,0
Jet, JTA,9W  2764,COIMBATORE,1135,CHENNAI(MADRAS),1255,1234567,0
Jet, JTA,9W  2762,COIMBATORE,835,CHENNAI(MADRAS),955,123456,0
Jet, JTA,9W  2650,COIMBATORE,2045,BANGALORE,2145,1234567,0
Jet, JTA,9W  2324,COIMBATORE,1745,BANGALORE,1850,1234567,0
Jet, JTA,9W  2326,COIMBATORE,1455,BANGALORE,1555,134567,0
Jet, JTA,9W  2726,COIMBATORE,1040,BANGALORE,1145,1234567,0
Jet, JTA,9W  2322,COIMBATORE,745,BANGALORE,850,1234567,0
Jet, JTA,9W  404,COCHIN,1610,MUMBAI  (BOMBAY),1755,1234567,0
Jet, JTA,9W  408,COCHIN,1210,MUMBAI  (BOMBAY),1405,1234567,0
Jet, JTA,9W  406,COCHIN,905,MUMBAI  (BOMBAY),1110,1234567,0
Jet, JTA,9W  402,COCHIN,650,MUMBAI  (BOMBAY),850,1234567,0
Jet, JTA,9W  2656,COCHIN,1735,BANGALORE,1855,1234567,0
Jet, JTA,9W  2614,COCHIN,1115,BANGALORE,1235,134567,0
Jet, JTA,9W  2614,COCHIN,1045,BANGALORE,1135,2,0
Jet, JTA,9W  2612,COCHIN,740,BANGALORE,900,134567,0
Jet, JTA,9W  2612,COCHIN,710,BANGALORE,830,2,0
Jet, JTA,9W  460,CHENNAI(MADRAS),1130,VADODARA,1515,1234567,1
Jet, JTA,9W  2789,CHENNAI(MADRAS),2020,TRICHY,2140,6,0
Jet, JTA,9W  2789,CHENNAI(MADRAS),2000,TRICHY,2115,123457,0
Jet, JTA,9W  2407,CHENNAI(MADRAS),1620,TRICHY,1725,1234567,0
Jet, JTA,9W  2405,CHENNAI(MADRAS),1330,TRICHY,1425,1234567,0
Jet, JTA,9W  2750,CHENNAI(MADRAS),1020,TRICHY,1125,1234567,0
Jet, JTA,9W  2787,CHENNAI(MADRAS),610,TRICHY,715,1234567,0
Jet, JTA,9W  2967,CHENNAI(MADRAS),620,RAJAHMUNDRY,740,1234567,0
Jet, JTA,9W  493,CHENNAI(MADRAS),1735,PUNE,1915,1234567,0
Jet, JTA,9W  2491,CHENNAI(MADRAS),945,PUNE,1125,123457,0
Jet, JTA,9W  613,CHENNAI(MADRAS),1200,PORT  BLAIR,1415,6,0
Jet, JTA,9W  613,CHENNAI(MADRAS),1140,PORT  BLAIR,1355,123457,0
Jet, JTA,9W  462,CHENNAI(MADRAS),2045,MUMBAI  (BOMBAY),2245,1234567,0
Jet, JTA,9W  470,CHENNAI(MADRAS),1915,MUMBAI  (BOMBAY),2125,1234567,0
Jet, JTA,9W  468,CHENNAI(MADRAS),1815,MUMBAI  (BOMBAY),2015,1234567,0
Jet, JTA,9W  482,CHENNAI(MADRAS),1550,MUMBAI  (BOMBAY),1740,1234567,0
Jet, JTA,9W  488,CHENNAI(MADRAS),1310,MUMBAI  (BOMBAY),1500,1234567,0
Jet, JTA,9W  460,CHENNAI(MADRAS),1130,MUMBAI  (BOMBAY),1320,1234567,0
Jet, JTA,9W  466,CHENNAI(MADRAS),800,MUMBAI  (BOMBAY),950,1234567,0
Jet, JTA,9W  489,CHENNAI(MADRAS),700,MUMBAI  (BOMBAY),850,1234567,0
Jet, JTA,9W  464,CHENNAI(MADRAS),545,MUMBAI  (BOMBAY),735,1234567,0
Jet, JTA,9W  2723,CHENNAI(MADRAS),1920,MADURAI,2045,1234567,0
Jet, JTA,9W  2345,CHENNAI(MADRAS),1525,MADURAI,1650,1234567,0
Jet, JTA,9W  2639,CHENNAI(MADRAS),1310,MADURAI,1435,1234567,0
Jet, JTA,9W  2343,CHENNAI(MADRAS),935,MADURAI,1100,1234567,0
Jet, JTA,9W  2341,CHENNAI(MADRAS),555,MADURAI,730,1234567,0
Jet, JTA,9W  2491,CHENNAI(MADRAS),945,INDORE,1320,123457,1
Jet, JTA,9W  831,CHENNAI(MADRAS),1930,DELHI,2215,1234567,0
Jet, JTA,9W  830,CHENNAI(MADRAS),1820,DELHI,2110,1234567,0
Jet, JTA,9W  740,CHENNAI(MADRAS),1315,DELHI,1605,1234567,0
Jet, JTA,9W  736,CHENNAI(MADRAS),1025,DELHI,1310,1234567,0
Jet, JTA,9W  822,CHENNAI(MADRAS),640,DELHI,915,1234567,0
Jet, JTA,9W  2731,CHENNAI(MADRAS),1650,COIMBATORE,1815,1234567,0
Jet, JTA,9W  2765,CHENNAI(MADRAS),1320,COIMBATORE,1440,1234567,0
Jet, JTA,9W  2763,CHENNAI(MADRAS),1005,COIMBATORE,1110,1234567,0
Jet, JTA,9W  2633,CHENNAI(MADRAS),650,COIMBATORE,810,123456,0
Jet, JTA,9W  489,CHENNAI(MADRAS),700,CHANDIGARH,1155,1234567,1
Jet, JTA,9W  2307,CHENNAI(MADRAS),2205,BANGALORE,2305,123457,0
Jet, JTA,9W  2305,CHENNAI(MADRAS),2040,BANGALORE,2145,1234567,0
Jet, JTA,9W  2303,CHENNAI(MADRAS),1945,BANGALORE,2050,1234567,0
Jet, JTA,9W  2737,CHENNAI(MADRAS),1905,BANGALORE,2010,1234567,0
Jet, JTA,9W  2379,CHENNAI(MADRAS),1830,BANGALORE,1935,1234567,0
Jet, JTA,9W  2309,CHENNAI(MADRAS),1650,BANGALORE,1800,123457,0
Jet, JTA,9W  2319,CHENNAI(MADRAS),1345,BANGALORE,1450,134567,0
Jet, JTA,9W  2317,CHENNAI(MADRAS),1220,BANGALORE,1325,134567,0
Jet, JTA,9W  2317,CHENNAI(MADRAS),1120,BANGALORE,1205,2,0
Jet, JTA,9W  2313,CHENNAI(MADRAS),1055,BANGALORE,1205,134567,0
Jet, JTA,9W  2313,CHENNAI(MADRAS),1040,BANGALORE,1140,2,0
Jet, JTA,9W  2301,CHENNAI(MADRAS),915,BANGALORE,1020,1234567,0
Jet, JTA,9W  2311,CHENNAI(MADRAS),755,BANGALORE,910,134567,0
Jet, JTA,9W  2311,CHENNAI(MADRAS),740,BANGALORE,845,2,0
Jet, JTA,9W  2753,CHENNAI(MADRAS),650,BANGALORE,755,1234567,0
Jet, JTA,9W  740,CHENNAI(MADRAS),1315,AMRITSAR,1755,1234567,1
Jet, JTA,9W  472,CHANDIGARH,1800,MUMBAI  (BOMBAY),2030,1234567,0
Jet, JTA,9W  469,CHANDIGARH,1225,MUMBAI  (BOMBAY),1445,1234567,0
Jet, JTA,9W  2660,CHANDIGARH,1930,DELHI,2035,123457,0
Jet, JTA,9W  2652,CHANDIGARH,1710,DELHI,1820,1234567,0
Jet, JTA,9W  2658,CHANDIGARH,1105,DELHI,1230,1234567,0
Jet, JTA,9W  2668,CHANDIGARH,740,DELHI,845,1234567,0
Jet, JTA,9W  469,CHANDIGARH,1225,CHENNAI(MADRAS),1730,1234567,1
Jet, JTA,9W  422,CALICUT,1150,MUMBAI  (BOMBAY),1355,1234567,0
Jet, JTA,9W  309,BHUJ,1720,MUMBAI  (BOMBAY),1840,1234567,0
Jet, JTA,9W  2536,BHUJ,815,MUMBAI  (BOMBAY),930,1234567,0
Jet, JTA,9W  309,BHUJ,1720,DELHI,2135,1234567,1
Jet, JTA,9W  391,BHOPAL,1630,MUMBAI  (BOMBAY),1745,1234567,0
Jet, JTA,9W  2626,BHOPAL,810,MUMBAI  (BOMBAY),905,234567,0
Jet, JTA,9W  2626,BHOPAL,740,MUMBAI  (BOMBAY),905,1,0
Jet, JTA,9W  784,BHOPAL,1850,DELHI,2000,134567,0
Jet, JTA,9W  784,BHOPAL,1850,DELHI,2005,2,0
Jet, JTA,9W  684,BHOPAL,1235,DELHI,1345,1234567,0
Jet, JTA,9W  823,BANGALORE,1745,TRIVANDRUM,1900,1234567,0
Jet, JTA,9W  2847,BANGALORE,1545,PUNE,1705,2,0
Jet, JTA,9W  2847,BANGALORE,1540,PUNE,1705,6,0
Jet, JTA,9W  2847,BANGALORE,1335,PUNE,1500,13457,0
Jet, JTA,9W  382,BANGALORE,2210,MUMBAI  (BOMBAY),2350,6,0
Jet, JTA,9W  382,BANGALORE,2145,MUMBAI  (BOMBAY),2325,123457,0
Jet, JTA,9W  442,BANGALORE,2035,MUMBAI  (BOMBAY),2220,1234567,0
Jet, JTA,9W  448,BANGALORE,1820,MUMBAI  (BOMBAY),2015,1234567,0
Jet, JTA,9W  416,BANGALORE,1605,MUMBAI  (BOMBAY),1740,1234567,0
Jet, JTA,9W  450,BANGALORE,1115,MUMBAI  (BOMBAY),1300,1234567,0
Jet, JTA,9W  412,BANGALORE,855,MUMBAI  (BOMBAY),1040,1234567,0
Jet, JTA,9W  478,BANGALORE,700,MUMBAI  (BOMBAY),835,123456,0
Jet, JTA,9W  410,BANGALORE,550,MUMBAI  (BOMBAY),725,1234567,0
Jet, JTA,9W  2399,BANGALORE,2115,MANGALORE,2225,1234567,0
Jet, JTA,9W  2401,BANGALORE,1830,MANGALORE,1940,1234567,0
Jet, JTA,9W  815,BANGALORE,1800,MANGALORE,1900,2,0
Jet, JTA,9W  2782,BANGALORE,1520,MANGALORE,1630,1234567,0
Jet, JTA,9W  815,BANGALORE,1505,MANGALORE,1605,134567,0
Jet, JTA,9W  2354,BANGALORE,1230,MANGALORE,1335,134567,0
Jet, JTA,9W  2839,BANGALORE,950,MANGALORE,1055,134567,0
Jet, JTA,9W  2735,BANGALORE,650,MANGALORE,745,1234567,0
Jet, JTA,9W  2361,BANGALORE,1405,MADURAI,1505,134567,0
Jet, JTA,9W  2361,BANGALORE,1205,MADURAI,1330,2,0
Jet, JTA,9W  661,BANGALORE,1505,KOLKATA,1740,2,0
Jet, JTA,9W  661,BANGALORE,1445,KOLKATA,1720,134567,0
Jet, JTA,9W  412,BANGALORE,855,JODHPUR,1300,1234567,1
Jet, JTA,9W  416,BANGALORE,1605,JAIPUR,2015,1234567,1
Jet, JTA,9W  2741,BANGALORE,2000,HYDERABAD,2130,1234567,0
Jet, JTA,9W  2803,BANGALORE,1735,HYDERABAD,1915,1234567,0
Jet, JTA,9W  2819,BANGALORE,1020,HYDERABAD,1125,1234567,0
Jet, JTA,9W  2951,BANGALORE,1255,GOA,1425,134567,0
Jet, JTA,9W  2951,BANGALORE,1145,GOA,1315,2,0
Jet, JTA,9W  812,BANGALORE,1945,DELHI,2230,1234567,0
Jet, JTA,9W  816,BANGALORE,1750,DELHI,2030,1234567,0
Jet, JTA,9W  717,BANGALORE,1300,DELHI,1545,134567,0
Jet, JTA,9W  808,BANGALORE,1130,DELHI,1415,1234567,0
Jet, JTA,9W  820,BANGALORE,1025,DELHI,1310,1234567,0
Jet, JTA,9W  839,BANGALORE,855,DELHI,1150,1234567,0
Jet, JTA,9W  824,BANGALORE,755,DELHI,1045,1234567,0
Jet, JTA,9W  810,BANGALORE,700,DELHI,945,1234567,0
Jet, JTA,9W  818,BANGALORE,550,DELHI,835,1234567,0
Jet, JTA,9W  2649,BANGALORE,1920,COIMBATORE,2020,1234567,0
Jet, JTA,9W  2371,BANGALORE,1620,COIMBATORE,1720,1234567,0
Jet, JTA,9W  2325,BANGALORE,1330,COIMBATORE,1430,134567,0
Jet, JTA,9W  2725,BANGALORE,915,COIMBATORE,1015,1234567,0
Jet, JTA,9W  2321,BANGALORE,730,COIMBATORE,720,1234567,0
Jet, JTA,9W  2655,BANGALORE,1540,COCHIN,1705,1234567,0
Jet, JTA,9W  2613,BANGALORE,925,COCHIN,1050,134567,0
Jet, JTA,9W  2613,BANGALORE,900,COCHIN,1020,2,0
Jet, JTA,9W  2611,BANGALORE,545,COCHIN,715,134567,0
Jet, JTA,9W  2611,BANGALORE,520,COCHIN,645,2,0
Jet, JTA,9W  2736,BANGALORE,2210,CHENNAI(MADRAS),2320,1234567,0
Jet, JTA,9W  2312,BANGALORE,2035,CHENNAI(MADRAS),2140,1234567,0
Jet, JTA,9W  2310,BANGALORE,1915,CHENNAI(MADRAS),2015,1234567,0
Jet, JTA,9W  2738,BANGALORE,1825,CHENNAI(MADRAS),1930,123457,0
Jet, JTA,9W  2314,BANGALORE,1655,CHENNAI(MADRAS),1805,1234567,0
Jet, JTA,9W  2318,BANGALORE,1350,CHENNAI(MADRAS),1500,134567,0
Jet, JTA,9W  2320,BANGALORE,1210,CHENNAI(MADRAS),1320,1234567,0
Jet, JTA,9W  2302,BANGALORE,1045,CHENNAI(MADRAS),1155,134567,0
Jet, JTA,9W  2302,BANGALORE,945,CHENNAI(MADRAS),1055,2,0
Jet, JTA,9W  2308,BANGALORE,935,CHENNAI(MADRAS),1030,134567,0
Jet, JTA,9W  2308,BANGALORE,915,CHENNAI(MADRAS),1015,2,0
Jet, JTA,9W  2754,BANGALORE,820,CHENNAI(MADRAS),935,1234567,0
Jet, JTA,9W  2306,BANGALORE,640,CHENNAI(MADRAS),730,134567,0
Jet, JTA,9W  2306,BANGALORE,615,CHENNAI(MADRAS),715,2,0
Jet, JTA,9W  2304,BANGALORE,515,CHENNAI(MADRAS),625,123456,0
Jet, JTA,9W  714,BAGDOGRA,1300,KOLKATA,1410,2,0
Jet, JTA,9W  714,BAGDOGRA,1210,KOLKATA,1320,7,0
Jet, JTA,9W  712,BAGDOGRA,1620,DELHI,1850,2,0
Jet, JTA,9W  355,AURANGABAD,650,MUMBAI  (BOMBAY),740,1234567,0
Jet, JTA,9W  355,AURANGABAD,650,DELHI,1035,1234567,1
Jet, JTA,9W  373,AMRITSAR,1430,MUMBAI  (BOMBAY),1825,1234567,1
Jet, JTA,9W  739,AMRITSAR,1835,DELHI,1940,1234567,0
Jet, JTA,9W  373,AMRITSAR,1430,DELHI,1535,1234567,0
Jet, JTA,9W  2662,AMRITSAR,1045,DELHI,1200,1234567,0
Jet, JTA,9W  739,AMRITSAR,1835,CHENNAI(MADRAS),2325,1234567,1
Jet, JTA,9W  2672,AIZAWAL,1215,KOLKATA,1345,1234567,0
Jet, JTA,9W  330,AHMEDABAD,2230,MUMBAI  (BOMBAY),1,1234567,0
Jet, JTA,9W  324,AHMEDABAD,1920,MUMBAI  (BOMBAY),2045,1234567,0
Jet, JTA,9W  328,AHMEDABAD,940,MUMBAI  (BOMBAY),1100,1234567,0
Jet, JTA,9W  738,AHMEDABAD,700,MUMBAI  (BOMBAY),810,1234567,0
Jet, JTA,9W  411,AHMEDABAD,420,MUMBAI  (BOMBAY),540,1234567,0
Jet, JTA,9W  411,AHMEDABAD,420,BANGALORE,820,1234567,1
SpiceJet, SPJ,SG  468,VIZAG,1945,MUMBAI  (BOMBAY),2300,1234567,1
SpiceJet, SPJ,SG  422,VIZAG,900,MUMBAI  (BOMBAY),1150,1234567,1
SpiceJet, SPJ,SG  468,VIZAG,1945,HYDERABAD,2055,1234567,0
SpiceJet, SPJ,SG  422,VIZAG,900,HYDERABAD,1005,1234567,0
SpiceJet, SPJ,SG  874,VIZAG,1215,DELHI,1645,134567,1
SpiceJet, SPJ,SG  3278,VIZAG,2100,CHENNAI(MADRAS),2235,1234567,0
SpiceJet, SPJ,SG  874,VIZAG,1215,BANGALORE,1340,134567,0
SpiceJet, SPJ,SG  1008,VIJAYAWADA,1800,HYDERABAD,1855,1234567,0
SpiceJet, SPJ,SG  1002,VIJAYAWADA,915,HYDERABAD,1010,1234567,0
SpiceJet, SPJ,SG  1008,VIJAYAWADA,1800,COIMBATORE,2050,1234567,1
SpiceJet, SPJ,SG  3310,VIJAYAWADA,1950,CHENNAI(MADRAS),2230,1234567,1
SpiceJet, SPJ,SG  3404,VIJAYAWADA,1700,CHENNAI(MADRAS),1810,134567,0
SpiceJet, SPJ,SG  3404,VIJAYAWADA,1340,CHENNAI(MADRAS),1450,2,0
SpiceJet, SPJ,SG  3310,VIJAYAWADA,1950,BANGALORE,2110,1234567,0
SpiceJet, SPJ,SG  3407,VIJAYAWADA,1340,BANGALORE,1455,134567,0
SpiceJet, SPJ,SG  703,VARANASI,1920,MUMBAI  (BOMBAY),2145,1234567,0
SpiceJet, SPJ,SG  703,VARANASI,1920,HYDERABAD,2340,1234567,1
SpiceJet, SPJ,SG  705,VARANASI,1000,HYDERABAD,1200,1234567,0
SpiceJet, SPJ,SG  280,VARANASI,2010,DELHI,2140,1234567,0
SpiceJet, SPJ,SG  2174,VARANASI,925,DELHI,1105,1234567,0
SpiceJet, SPJ,SG  2624,UDAIPUR,945,JAIPUR,1045,1234567,0
SpiceJet, SPJ,SG  2638,UDAIPUR,2010,DELHI,2135,1234567,0
SpiceJet, SPJ,SG  2738,UDAIPUR,1955,DELHI,2110,1234567,0
SpiceJet, SPJ,SG  2624,UDAIPUR,945,DELHI,1205,1234567,1
SpiceJet, SPJ,SG  3594,TUTICORIN,1510,CHENNAI(MADRAS),1635,1234567,0
SpiceJet, SPJ,SG  3592,TUTICORIN,1025,CHENNAI(MADRAS),1140,1234567,0
SpiceJet, SPJ,SG  1042,TIRUPATHI,830,MADURAI,1145,124567,1
SpiceJet, SPJ,SG  1042,TIRUPATHI,730,MADURAI,1055,3,1
SpiceJet, SPJ,SG  1048,TIRUPATHI,2030,HYDERABAD,2135,6,0
SpiceJet, SPJ,SG  1048,TIRUPATHI,1915,HYDERABAD,2025,123457,0
SpiceJet, SPJ,SG  1044,TIRUPATHI,1415,HYDERABAD,1525,124567,0
SpiceJet, SPJ,SG  1042,TIRUPATHI,830,HYDERABAD,935,124567,0
SpiceJet, SPJ,SG  1042,TIRUPATHI,730,HYDERABAD,840,3,0
SpiceJet, SPJ,SG  188,SRINAGAR,1440,PUNE,1905,1234567,1
SpiceJet, SPJ,SG  415,SRINAGAR,1245,MUMBAI  (BOMBAY),1720,1234567,1
SpiceJet, SPJ,SG  161,SRINAGAR,1150,MUMBAI  (BOMBAY),1745,1234567,2
SpiceJet, SPJ,SG  212,SRINAGAR,1330,JAMMU,1410,7,0
SpiceJet, SPJ,SG  161,SRINAGAR,1150,JAMMU,1240,1234567,0
SpiceJet, SPJ,SG  211,SRINAGAR,1040,JAMMU,1130,6,0
SpiceJet, SPJ,SG  127,SRINAGAR,1605,DELHI,1835,123456,1
SpiceJet, SPJ,SG  188,SRINAGAR,1440,DELHI,1605,1234567,0
SpiceJet, SPJ,SG  212,SRINAGAR,1330,DELHI,1510,6,0
SpiceJet, SPJ,SG  212,SRINAGAR,1330,DELHI,1705,7,1
SpiceJet, SPJ,SG  161,SRINAGAR,1150,DELHI,1440,1234567,1
SpiceJet, SPJ,SG  216,SRINAGAR,950,DELHI,1120,57,0
SpiceJet, SPJ,SG  127,SRINAGAR,1605,CHANDIGARH,1710,123456,0
SpiceJet, SPJ,SG  415,SRINAGAR,1245,BANGALORE,1945,1234567,2
SpiceJet, SPJ,SG  415,SRINAGAR,1245,AMRITSAR,1345,1234567,0
SpiceJet, SPJ,SG  1062,RAJAHMUNDRY,1115,HYDERABAD,1225,1234567,0
SpiceJet, SPJ,SG  1016,PUNE,1600,TIRUPATHI,1855,123457,1
SpiceJet, SPJ,SG  182,PUNE,725,SRINAGAR,1205,1234567,1
SpiceJet, SPJ,SG  1016,PUNE,1600,HYDERABAD,1720,123457,0
SpiceJet, SPJ,SG  1015,PUNE,1225,GOA,1335,123457,0
SpiceJet, SPJ,SG  184,PUNE,1600,DELHI,1810,123457,0
SpiceJet, SPJ,SG  182,PUNE,725,DELHI,925,1234567,0
SpiceJet, SPJ,SG  185,PUNE,1115,COCHIN,1305,123457,0
SpiceJet, SPJ,SG  529,PUNE,2315,CHENNAI(MADRAS),55,1234567,0
SpiceJet, SPJ,SG  517,PUNE,1610,BANGALORE,1735,123457,0
SpiceJet, SPJ,SG  519,PUNE,550,BANGALORE,715,1234567,0
SpiceJet, SPJ,SG  514,PUNE,1215,AHMEDABAD,1330,123457,0
SpiceJet, SPJ,SG  254,PORT,1435,KOLKATA,1645,1234567,0
SpiceJet, SPJ,SG  254,PORT,1435,DELHI,1935,1234567,1
SpiceJet, SPJ,SG  607,PORT,1450,CHENNAI(MADRAS),1710,1234567,0
SpiceJet, SPJ,SG  467,MUMBAI,1555,VIZAG,1915,1234567,1
SpiceJet, SPJ,SG  421,MUMBAI,520,VIZAG,830,1234567,1
SpiceJet, SPJ,SG  704,MUMBAI,720,VARANASI,920,1234567,0
SpiceJet, SPJ,SG  438,MUMBAI,1010,SRINAGAR,1400,1234567,1
SpiceJet, SPJ,SG  160,MUMBAI,600,SRINAGAR,1115,1234567,2
SpiceJet, SPJ,SG  479,MUMBAI,1220,MANGALORE,1340,1234567,0
SpiceJet, SPJ,SG  611,MUMBAI,720,MADURAI,1050,1234567,1
SpiceJet, SPJ,SG  487,MUMBAI,1925,KOLKATA,2210,1234567,0
SpiceJet, SPJ,SG  160,MUMBAI,600,JAMMU,1005,1234567,1
SpiceJet, SPJ,SG  2648,MUMBAI,1345,JABALPUR,1550,1234567,0
SpiceJet, SPJ,SG  703,MUMBAI,2225,HYDERABAD,2340,1234567,0
SpiceJet, SPJ,SG  467,MUMBAI,1555,HYDERABAD,1715,1234567,0
SpiceJet, SPJ,SG  421,MUMBAI,520,HYDERABAD,640,1234567,0
SpiceJet, SPJ,SG  152,MUMBAI,725,GUWAHATI,1245,1234567,1
